codigo_comuna,nombre_comuna,ambito,n_denuncias
13120,ÑUÑOA,GESTIÓN TÉCNICO-PEDAGÓGICA,2
13120,ÑUÑOA,INFRAESTRUCTURA,2
13120,ÑUÑOA,SEGURIDAD E HIGIENE,1
13121,PEDRO AGUIRRE CERDA,CONVIVENCIA,7
13122,PEÑALOLÉN,CONVIVENCIA,9
13122,PEÑALOLÉN,GESTIÓN TÉCNICO-ADMINISTRATIVA,1
13123,PROVIDENCIA,CONVIVENCIA,12
13123,PROVIDENCIA,GESTIÓN TÉCNICO-ADMINISTRATIVA,1
13123,PROVIDENCIA,GESTIÓN TÉCNICO-PEDAGÓGICA,1
13123,PROVIDENCIA,INFRAESTRUCTURA,1
13123,PROVIDENCIA,SEGURIDAD E HIGIENE,2
13124,PUDAHUEL,CONVIVENCIA,4
13124,PUDAHUEL,GESTIÓN DE RECURSOS FINANCIEROS,2
13124,PUDAHUEL,INFRAESTRUCTURA,2
13125,QUILICURA,ADMISIÓN,1
13125,QUILICURA,CONVIVENCIA,10
13125,QUILICURA,GESTIÓN DE RECURSOS FINANCIEROS,2
13125,QUILICURA,"MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA",1
13126,QUINTA NORMAL,CONVIVENCIA,2
13126,QUINTA NORMAL,GESTIÓN TÉCNICO-ADMINISTRATIVA,2
13126,QUINTA NORMAL,INFRAESTRUCTURA,1
13127,RECOLETA,CONVIVENCIA,6
13127,RECOLETA,INFRAESTRUCTURA,2
13128,RENCA,CONVIVENCIA,9
13129,SAN JOAQUÍN,CONVIVENCIA,3
13129,SAN JOAQUÍN,GESTIÓN TÉCNICO-ADMINISTRATIVA,1
13130,SAN MIGUEL,ADMISIÓN,1
13130,SAN MIGUEL,CONVIVENCIA,12
13130,SAN MIGUEL,GESTIÓN DE RECURSOS FINANCIEROS,1
13130,SAN MIGUEL,GESTIÓN TÉCNICO-ADMINISTRATIVA,3
13130,SAN MIGUEL,GESTIÓN TÉCNICO-PEDAGÓGICA,1
13130,SAN MIGUEL,INFRAESTRUCTURA,1
13130,SAN MIGUEL,SEGURIDAD E HIGIENE,1
13131,SAN RAMÓN,CONVIVENCIA,4
13131,SAN RAMÓN,GESTIÓN TÉCNICO-ADMINISTRATIVA,1
13132,VITACURA,CONVIVENCIA,2
